incident_id,incident_type,severity,confidence,first_frame,last_frame,Latitude,Longitude,Road_Segment,Location,Location_Source,Timestamp,Bus_ID,Action_Required,Status,Cluster_ID,Priority_Score
INC-POT-134,POTHOLE / ROAD DEFECT,CRITICAL,0.75,333,333,26.745952,83.384504,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745952, 83.384504 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:01,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-019,98
INC-POT-135,POTHOLE / ROAD DEFECT,CRITICAL,0.84,342,342,26.745623,83.385021,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745623, 83.385021 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-019,98
INC-POT-136,POTHOLE / ROAD DEFECT,CRITICAL,0.74,342,342,26.745623,83.385021,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745623, 83.385021 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-019,98
INC-POT-137,POTHOLE / ROAD DEFECT,CRITICAL,0.77,342,342,26.745623,83.385021,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745623, 83.385021 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-019,98
INC-POT-138,POTHOLE / ROAD DEFECT,CRITICAL,0.76,342,342,26.745623,83.385021,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745623, 83.385021 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-019,98
INC-POT-139,POTHOLE / ROAD DEFECT,CRITICAL,0.82,351,351,26.745358,83.385437,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745358, 83.385437 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-140,POTHOLE / ROAD DEFECT,CRITICAL,0.87,351,351,26.745358,83.385437,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745358, 83.385437 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-141,POTHOLE / ROAD DEFECT,CRITICAL,0.78,351,351,26.745358,83.385437,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745358, 83.385437 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-142,POTHOLE / ROAD DEFECT,CRITICAL,0.75,351,351,26.745358,83.385437,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745358, 83.385437 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-143,POTHOLE / ROAD DEFECT,CRITICAL,0.78,360,360,26.745164,83.385743,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745164, 83.385743 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-144,POTHOLE / ROAD DEFECT,CRITICAL,0.74,360,360,26.745164,83.385743,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745164, 83.385743 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-145,POTHOLE / ROAD DEFECT,CRITICAL,0.75,360,360,26.745164,83.385743,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745164, 83.385743 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-146,POTHOLE / ROAD DEFECT,CRITICAL,0.74,360,360,26.745164,83.385743,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745164, 83.385743 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:02,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-147,POTHOLE / ROAD DEFECT,CRITICAL,0.8,369,369,26.745043,83.385932,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745043, 83.385932 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:03,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-148,POTHOLE / ROAD DEFECT,CRITICAL,0.83,369,369,26.745043,83.385932,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745043, 83.385932 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:03,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-149,POTHOLE / ROAD DEFECT,CRITICAL,0.77,369,369,26.745043,83.385932,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745043, 83.385932 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:03,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-150,POTHOLE / ROAD DEFECT,CRITICAL,0.74,369,369,26.745043,83.385932,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745043, 83.385932 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:03,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-151,POTHOLE / ROAD DEFECT,CRITICAL,0.78,378,378,26.745,83.386,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745000, 83.386000 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:03,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-152,POTHOLE / ROAD DEFECT,CRITICAL,0.76,378,378,26.745,83.386,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745000, 83.386000 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:03,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-153,POTHOLE / ROAD DEFECT,CRITICAL,0.75,378,378,26.745,83.386,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745000, 83.386000 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:03,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-154,POTHOLE / ROAD DEFECT,CRITICAL,0.75,378,378,26.745,83.386,Golghar Commercial Center -> Civil Lines / Commissioner Office,"26.745000, 83.386000 (Golghar Commercial Center -> Civil Lines / Commissioner Office)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:03,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-155,POTHOLE / ROAD DEFECT,CRITICAL,0.78,387,387,26.744968,83.38606,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744968, 83.386060 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:04,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-156,POTHOLE / ROAD DEFECT,CRITICAL,0.75,387,387,26.744968,83.38606,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744968, 83.386060 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:04,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-157,POTHOLE / ROAD DEFECT,CRITICAL,0.75,387,387,26.744968,83.38606,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744968, 83.386060 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:04,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-158,POTHOLE / ROAD DEFECT,CRITICAL,0.74,387,387,26.744968,83.38606,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744968, 83.386060 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:04,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-020,98
INC-POT-159,POTHOLE / ROAD DEFECT,CRITICAL,0.76,396,396,26.744866,83.386251,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744866, 83.386251 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:04,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-021,98
INC-POT-160,POTHOLE / ROAD DEFECT,CRITICAL,0.76,396,396,26.744866,83.386251,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744866, 83.386251 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:04,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-021,98
INC-POT-161,POTHOLE / ROAD DEFECT,CRITICAL,0.74,396,396,26.744866,83.386251,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744866, 83.386251 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:04,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-021,98
INC-POT-162,POTHOLE / ROAD DEFECT,CRITICAL,0.74,396,396,26.744866,83.386251,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744866, 83.386251 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:04,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-021,98
INC-POT-163,POTHOLE / ROAD DEFECT,CRITICAL,0.84,405,405,26.744695,83.386571,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744695, 83.386571 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:05,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-021,98
INC-POT-164,POTHOLE / ROAD DEFECT,CRITICAL,0.79,405,405,26.744695,83.386571,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744695, 83.386571 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:05,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-021,98
INC-POT-165,POTHOLE / ROAD DEFECT,CRITICAL,0.75,405,405,26.744695,83.386571,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744695, 83.386571 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:05,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-021,98
INC-POT-166,POTHOLE / ROAD DEFECT,CRITICAL,0.74,405,405,26.744695,83.386571,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744695, 83.386571 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:05,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-021,98
INC-POT-167,POTHOLE / ROAD DEFECT,CRITICAL,0.75,414,414,26.74446,83.387012,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744460, 83.387012 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:05,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-022,98
INC-POT-168,POTHOLE / ROAD DEFECT,CRITICAL,0.75,414,414,26.74446,83.387012,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744460, 83.387012 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:05,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-022,98
INC-POT-169,POTHOLE / ROAD DEFECT,CRITICAL,0.75,414,414,26.74446,83.387012,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744460, 83.387012 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:05,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-022,98
INC-POT-170,POTHOLE / ROAD DEFECT,CRITICAL,0.74,414,414,26.74446,83.387012,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744460, 83.387012 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:05,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-022,98
INC-POT-171,POTHOLE / ROAD DEFECT,CRITICAL,0.75,423,423,26.744166,83.387564,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744166, 83.387564 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:06,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-022,98
INC-POT-172,POTHOLE / ROAD DEFECT,CRITICAL,0.74,423,423,26.744166,83.387564,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744166, 83.387564 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:06,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-022,98
INC-POT-173,POTHOLE / ROAD DEFECT,CRITICAL,0.74,423,423,26.744166,83.387564,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744166, 83.387564 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:06,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-022,98
INC-POT-174,POTHOLE / ROAD DEFECT,CRITICAL,0.74,423,423,26.744166,83.387564,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.744166, 83.387564 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:06,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-022,98
INC-POT-175,POTHOLE / ROAD DEFECT,CRITICAL,0.75,432,432,26.743819,83.388215,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.743819, 83.388215 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:06,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-023,98
INC-POT-176,POTHOLE / ROAD DEFECT,CRITICAL,0.75,432,432,26.743819,83.388215,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.743819, 83.388215 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:06,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-023,98
INC-POT-177,POTHOLE / ROAD DEFECT,CRITICAL,0.74,432,432,26.743819,83.388215,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.743819, 83.388215 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:06,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-023,98
INC-POT-178,POTHOLE / ROAD DEFECT,CRITICAL,0.74,432,432,26.743819,83.388215,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.743819, 83.388215 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:06,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-023,98
INC-POT-179,POTHOLE / ROAD DEFECT,CRITICAL,0.79,441,441,26.743427,83.38895,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.743427, 83.388950 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:07,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-024,98
INC-POT-180,POTHOLE / ROAD DEFECT,CRITICAL,0.74,441,441,26.743427,83.38895,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.743427, 83.388950 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:07,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-024,98
INC-POT-181,POTHOLE / ROAD DEFECT,CRITICAL,0.74,441,441,26.743427,83.38895,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.743427, 83.388950 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:07,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-024,98
INC-POT-182,POTHOLE / ROAD DEFECT,CRITICAL,0.77,441,441,26.743427,83.38895,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.743427, 83.388950 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:07,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-024,98
INC-POT-183,POTHOLE / ROAD DEFECT,CRITICAL,0.76,450,450,26.742998,83.389753,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742998, 83.389753 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:07,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-025,98
INC-POT-184,POTHOLE / ROAD DEFECT,CRITICAL,0.76,450,450,26.742998,83.389753,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742998, 83.389753 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:07,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-025,98
INC-POT-185,POTHOLE / ROAD DEFECT,CRITICAL,0.76,450,450,26.742998,83.389753,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742998, 83.389753 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:07,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-025,98
INC-POT-186,POTHOLE / ROAD DEFECT,CRITICAL,0.74,450,450,26.742998,83.389753,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742998, 83.389753 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:07,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-025,98
INC-POT-187,POTHOLE / ROAD DEFECT,CRITICAL,0.75,459,459,26.742543,83.390606,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742543, 83.390606 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:08,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-026,98
INC-POT-188,POTHOLE / ROAD DEFECT,CRITICAL,0.74,459,459,26.742543,83.390606,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742543, 83.390606 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:08,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-026,98
INC-POT-189,POTHOLE / ROAD DEFECT,CRITICAL,0.74,459,459,26.742543,83.390606,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742543, 83.390606 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:08,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-026,98
INC-POT-190,POTHOLE / ROAD DEFECT,CRITICAL,0.74,459,459,26.742543,83.390606,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742543, 83.390606 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:08,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-026,98
INC-POT-191,POTHOLE / ROAD DEFECT,CRITICAL,0.78,468,468,26.742072,83.39149,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742072, 83.391490 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:08,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-027,98
INC-POT-192,POTHOLE / ROAD DEFECT,CRITICAL,0.75,477,477,26.741594,83.392386,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.741594, 83.392386 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:09,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-028,98
INC-POT-193,POTHOLE / ROAD DEFECT,CRITICAL,0.74,477,477,26.741594,83.392386,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.741594, 83.392386 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:09,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-028,98
INC-POT-194,POTHOLE / ROAD DEFECT,CRITICAL,0.75,477,477,26.741594,83.392386,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.741594, 83.392386 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:09,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-028,98
INC-POT-195,POTHOLE / ROAD DEFECT,CRITICAL,0.74,477,477,26.741594,83.392386,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.741594, 83.392386 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:09,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-028,98
INC-POT-196,POTHOLE / ROAD DEFECT,CRITICAL,0.74,486,486,26.741121,83.393273,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.741121, 83.393273 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:09,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-029,98
INC-POT-197,POTHOLE / ROAD DEFECT,CRITICAL,0.74,486,486,26.741121,83.393273,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.741121, 83.393273 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:09,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-029,98
INC-POT-198,POTHOLE / ROAD DEFECT,CRITICAL,0.84,513,513,26.739833,83.395688,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739833, 83.395688 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:10,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-030,98
