Frame,Timestamp,Detection,Confidence,Estimated_Depth_cm,Severity,Area_px,X1,Y1,X2,Y2,Source,Latitude,Longitude,Road_Segment,Bus_ID,Action_Required
513,2026-09-14 09:21:10,POTHOLE,0.84,12.6,CRITICAL,2026,261,204,372,283,SURFACE_CAVITY_AI,26.739833,83.395688,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
513,2026-09-14 09:21:10,POTHOLE,0.79,7.4,CRITICAL,970,190,204,267,242,SURFACE_CAVITY_AI,26.739833,83.395688,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
522,2026-09-14 09:21:11,POTHOLE,0.81,9.4,CRITICAL,1373,14,205,93,268,SURFACE_CAVITY_AI,26.739479,83.396351,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
522,2026-09-14 09:21:11,POTHOLE,0.74,3.0,MEDIUM,95,139,204,167,223,SURFACE_CAVITY_AI,26.739479,83.396351,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
522,2026-09-14 09:21:11,POTHOLE,0.74,2.8,MEDIUM,61,352,254,366,266,SURFACE_CAVITY_AI,26.739479,83.396351,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
522,2026-09-14 09:21:11,POTHOLE,0.75,3.2,MEDIUM,144,350,216,371,252,SURFACE_CAVITY_AI,26.739479,83.396351,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
531,2026-09-14 09:21:11,POTHOLE,0.82,11.0,CRITICAL,1702,307,349,376,403,SURFACE_CAVITY_AI,26.739177,83.396918,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
531,2026-09-14 09:21:11,POTHOLE,0.84,12.9,CRITICAL,2078,307,273,375,362,SURFACE_CAVITY_AI,26.739177,83.396918,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
531,2026-09-14 09:21:11,POTHOLE,0.76,4.7,HIGH,445,136,204,183,252,SURFACE_CAVITY_AI,26.739177,83.396918,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
531,2026-09-14 09:21:11,POTHOLE,0.75,3.7,MEDIUM,242,25,244,80,268,SURFACE_CAVITY_AI,26.739177,83.396918,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
540,2026-09-14 09:21:12,POTHOLE,0.8,9.0,CRITICAL,1308,13,204,79,255,SURFACE_CAVITY_AI,26.738934,83.397375,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
540,2026-09-14 09:21:12,POTHOLE,0.85,13.6,CRITICAL,2227,199,204,349,272,SURFACE_CAVITY_AI,26.738934,83.397375,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
540,2026-09-14 09:21:12,POTHOLE,0.77,5.3,HIGH,558,125,233,176,268,SURFACE_CAVITY_AI,26.738934,83.397375,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
540,2026-09-14 09:21:12,POTHOLE,0.74,2.7,MEDIUM,36,121,222,136,233,SURFACE_CAVITY_AI,26.738934,83.397375,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
549,2026-09-14 09:21:12,POTHOLE,0.83,11.8,CRITICAL,1865,250,205,308,268,SURFACE_CAVITY_AI,26.738754,83.397712,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
549,2026-09-14 09:21:12,POTHOLE,0.79,8.1,CRITICAL,1112,333,336,376,403,SURFACE_CAVITY_AI,26.738754,83.397712,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
549,2026-09-14 09:21:12,POTHOLE,0.76,4.2,HIGH,348,117,204,167,243,SURFACE_CAVITY_AI,26.738754,83.397712,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
549,2026-09-14 09:21:12,POTHOLE,0.76,4.7,HIGH,433,17,204,64,228,SURFACE_CAVITY_AI,26.738754,83.397712,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
558,2026-09-14 09:21:13,POTHOLE,0.83,11.7,CRITICAL,1842,307,343,376,403,SURFACE_CAVITY_AI,26.738642,83.397922,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
558,2026-09-14 09:21:13,POTHOLE,0.75,3.4,MEDIUM,175,96,255,128,268,SURFACE_CAVITY_AI,26.738642,83.397922,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
558,2026-09-14 09:21:13,POTHOLE,0.76,4.9,HIGH,483,89,204,161,242,SURFACE_CAVITY_AI,26.738642,83.397922,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
558,2026-09-14 09:21:13,POTHOLE,0.74,2.7,MEDIUM,44,15,204,43,212,SURFACE_CAVITY_AI,26.738642,83.397922,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
567,2026-09-14 09:21:13,POTHOLE,0.79,7.9,CRITICAL,1072,71,204,136,254,SURFACE_CAVITY_AI,26.7386,83.398,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
567,2026-09-14 09:21:13,POTHOLE,0.8,8.2,CRITICAL,1133,307,295,349,377,SURFACE_CAVITY_AI,26.7386,83.398,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
567,2026-09-14 09:21:13,POTHOLE,0.76,4.3,HIGH,366,63,248,126,268,SURFACE_CAVITY_AI,26.7386,83.398,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
567,2026-09-14 09:21:13,POTHOLE,0.75,3.2,MEDIUM,131,13,221,29,248,SURFACE_CAVITY_AI,26.7386,83.398,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
576,2026-09-14 09:21:14,POTHOLE,0.74,2.8,MEDIUM,69,272,204,288,215,SURFACE_CAVITY_AI,26.73852,83.398094,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
585,2026-09-14 09:21:14,POTHOLE,0.75,3.8,MEDIUM,255,14,211,41,233,SURFACE_CAVITY_AI,26.738252,83.398407,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
585,2026-09-14 09:21:14,POTHOLE,0.74,2.7,MEDIUM,41,28,249,35,262,SURFACE_CAVITY_AI,26.738252,83.398407,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
585,2026-09-14 09:21:14,POTHOLE,0.74,2.7,MEDIUM,46,79,228,88,240,SURFACE_CAVITY_AI,26.738252,83.398407,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
585,2026-09-14 09:21:14,POTHOLE,0.75,3.2,MEDIUM,138,258,250,277,265,SURFACE_CAVITY_AI,26.738252,83.398407,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
594,2026-09-14 09:21:14,POTHOLE,0.77,5.4,HIGH,577,13,226,69,268,SURFACE_CAVITY_AI,26.737801,83.398934,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
594,2026-09-14 09:21:14,POTHOLE,0.75,3.4,MEDIUM,185,57,204,94,219,SURFACE_CAVITY_AI,26.737801,83.398934,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
594,2026-09-14 09:21:14,POTHOLE,0.74,2.8,MEDIUM,68,35,222,47,232,SURFACE_CAVITY_AI,26.737801,83.398934,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
594,2026-09-14 09:21:14,POTHOLE,0.75,3.1,MEDIUM,110,192,211,221,236,SURFACE_CAVITY_AI,26.737801,83.398934,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
603,2026-09-14 09:21:15,POTHOLE,0.75,4.0,HIGH,298,136,227,174,251,SURFACE_CAVITY_AI,26.737177,83.399664,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
603,2026-09-14 09:21:15,POTHOLE,0.75,3.1,MEDIUM,129,62,238,86,254,SURFACE_CAVITY_AI,26.737177,83.399664,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
603,2026-09-14 09:21:15,POTHOLE,0.75,4.0,HIGH,296,78,213,117,237,SURFACE_CAVITY_AI,26.737177,83.399664,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
603,2026-09-14 09:21:15,POTHOLE,0.74,2.7,MEDIUM,44,169,244,180,256,SURFACE_CAVITY_AI,26.737177,83.399664,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
612,2026-09-14 09:21:15,POTHOLE,0.87,14.5,CRITICAL,2683,307,294,375,403,SURFACE_CAVITY_AI,26.736395,83.400579,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
612,2026-09-14 09:21:15,POTHOLE,0.77,5.6,HIGH,610,88,237,169,268,SURFACE_CAVITY_AI,26.736395,83.400579,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
612,2026-09-14 09:21:15,POTHOLE,0.78,6.8,CRITICAL,869,13,221,117,268,SURFACE_CAVITY_AI,26.736395,83.400579,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
612,2026-09-14 09:21:15,POTHOLE,0.81,10.1,CRITICAL,1523,158,204,269,268,SURFACE_CAVITY_AI,26.736395,83.400579,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
621,2026-09-14 09:21:16,POTHOLE,0.77,5.5,HIGH,605,14,242,93,268,SURFACE_CAVITY_AI,26.735471,83.401659,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
621,2026-09-14 09:21:16,POTHOLE,0.74,2.8,MEDIUM,54,137,260,156,268,SURFACE_CAVITY_AI,26.735471,83.401659,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
621,2026-09-14 09:21:16,POTHOLE,0.76,4.6,HIGH,424,43,204,97,229,SURFACE_CAVITY_AI,26.735471,83.401659,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
621,2026-09-14 09:21:16,POTHOLE,0.75,3.0,MEDIUM,104,113,232,144,244,SURFACE_CAVITY_AI,26.735471,83.401659,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
630,2026-09-14 09:21:16,POTHOLE,0.75,4.0,HIGH,294,13,251,59,268,SURFACE_CAVITY_AI,26.734427,83.402881,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
630,2026-09-14 09:21:16,POTHOLE,0.75,3.9,MEDIUM,286,15,204,45,233,SURFACE_CAVITY_AI,26.734427,83.402881,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
630,2026-09-14 09:21:16,POTHOLE,0.74,2.8,MEDIUM,50,129,223,139,235,SURFACE_CAVITY_AI,26.734427,83.402881,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
630,2026-09-14 09:21:16,POTHOLE,0.75,3.3,MEDIUM,162,87,235,120,251,SURFACE_CAVITY_AI,26.734427,83.402881,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
639,2026-09-14 09:21:17,POTHOLE,0.89,14.5,CRITICAL,3052,90,206,269,268,SURFACE_CAVITY_AI,26.733285,83.404216,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
639,2026-09-14 09:21:17,POTHOLE,0.75,3.5,MEDIUM,198,25,204,63,224,SURFACE_CAVITY_AI,26.733285,83.404216,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
639,2026-09-14 09:21:17,POTHOLE,0.77,5.6,HIGH,629,13,225,58,267,SURFACE_CAVITY_AI,26.733285,83.404216,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
639,2026-09-14 09:21:17,POTHOLE,0.74,2.7,MEDIUM,31,51,222,62,230,SURFACE_CAVITY_AI,26.733285,83.404216,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
648,2026-09-14 09:21:17,POTHOLE,0.74,2.9,MEDIUM,70,348,211,370,229,SURFACE_CAVITY_AI,26.732071,83.405636,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
648,2026-09-14 09:21:17,POTHOLE,0.74,2.9,MEDIUM,77,340,220,368,243,SURFACE_CAVITY_AI,26.732071,83.405636,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
657,2026-09-14 09:21:17,POTHOLE,0.74,2.8,MEDIUM,52,339,362,350,373,SURFACE_CAVITY_AI,26.730812,83.407109,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
657,2026-09-14 09:21:17,POTHOLE,0.75,3.1,MEDIUM,122,328,265,369,287,SURFACE_CAVITY_AI,26.730812,83.407109,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
666,2026-09-14 09:21:18,POTHOLE,0.82,10.4,CRITICAL,1572,307,347,376,403,SURFACE_CAVITY_AI,26.729536,83.408601,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
666,2026-09-14 09:21:18,POTHOLE,0.74,2.7,MEDIUM,46,360,204,369,215,SURFACE_CAVITY_AI,26.729536,83.408601,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
666,2026-09-14 09:21:18,POTHOLE,0.74,2.9,MEDIUM,73,260,227,280,245,SURFACE_CAVITY_AI,26.729536,83.408601,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
666,2026-09-14 09:21:18,POTHOLE,0.74,2.8,MEDIUM,50,247,220,272,227,SURFACE_CAVITY_AI,26.729536,83.408601,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
675,2026-09-14 09:21:18,POTHOLE,0.79,8.0,CRITICAL,1093,65,204,140,268,SURFACE_CAVITY_AI,26.728271,83.41008,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
675,2026-09-14 09:21:18,POTHOLE,0.77,5.8,HIGH,665,333,290,374,338,SURFACE_CAVITY_AI,26.728271,83.41008,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
675,2026-09-14 09:21:18,POTHOLE,0.77,5.3,HIGH,567,160,204,215,244,SURFACE_CAVITY_AI,26.728271,83.41008,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
675,2026-09-14 09:21:18,POTHOLE,0.77,5.1,HIGH,514,149,232,230,268,SURFACE_CAVITY_AI,26.728271,83.41008,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
684,2026-09-14 09:21:19,POTHOLE,0.74,2.7,MEDIUM,32,317,395,340,403,SURFACE_CAVITY_AI,26.727046,83.411513,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
684,2026-09-14 09:21:19,POTHOLE,0.79,7.4,CRITICAL,980,35,216,106,268,SURFACE_CAVITY_AI,26.727046,83.411513,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
684,2026-09-14 09:21:19,POTHOLE,0.77,5.5,HIGH,603,114,204,151,268,SURFACE_CAVITY_AI,26.727046,83.411513,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
684,2026-09-14 09:21:19,POTHOLE,0.74,3.0,MEDIUM,95,318,205,340,216,SURFACE_CAVITY_AI,26.727046,83.411513,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
693,2026-09-14 09:21:19,POTHOLE,0.85,13.6,CRITICAL,2221,307,309,376,402,SURFACE_CAVITY_AI,26.725888,83.412868,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
693,2026-09-14 09:21:19,POTHOLE,0.79,7.5,CRITICAL,1003,44,204,120,268,SURFACE_CAVITY_AI,26.725888,83.412868,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
693,2026-09-14 09:21:19,POTHOLE,0.75,3.1,MEDIUM,123,307,390,355,403,SURFACE_CAVITY_AI,26.725888,83.412868,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
693,2026-09-14 09:21:19,POTHOLE,0.75,3.2,MEDIUM,135,111,256,147,268,SURFACE_CAVITY_AI,26.725888,83.412868,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
702,2026-09-14 09:21:20,POTHOLE,0.75,4.0,HIGH,301,307,358,376,403,SURFACE_CAVITY_AI,26.724823,83.414114,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
702,2026-09-14 09:21:20,POTHOLE,0.74,2.7,MEDIUM,34,357,387,370,403,SURFACE_CAVITY_AI,26.724823,83.414114,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
702,2026-09-14 09:21:20,POTHOLE,0.74,2.8,MEDIUM,53,97,252,114,268,SURFACE_CAVITY_AI,26.724823,83.414114,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
702,2026-09-14 09:21:20,POTHOLE,0.76,4.4,HIGH,371,178,240,225,268,SURFACE_CAVITY_AI,26.724823,83.414114,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
711,2026-09-14 09:21:20,POTHOLE,0.77,5.6,HIGH,626,307,337,364,403,SURFACE_CAVITY_AI,26.723874,83.415223,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
711,2026-09-14 09:21:20,POTHOLE,0.89,14.5,CRITICAL,3168,13,204,195,268,SURFACE_CAVITY_AI,26.723874,83.415223,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
711,2026-09-14 09:21:20,POTHOLE,0.76,4.3,HIGH,351,353,356,376,403,SURFACE_CAVITY_AI,26.723874,83.415223,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
711,2026-09-14 09:21:20,POTHOLE,0.74,2.8,MEDIUM,57,140,252,157,261,SURFACE_CAVITY_AI,26.723874,83.415223,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
720,2026-09-14 09:21:20,POTHOLE,0.75,3.0,MEDIUM,103,307,342,326,360,SURFACE_CAVITY_AI,26.723063,83.416172,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
720,2026-09-14 09:21:20,POTHOLE,0.76,4.2,HIGH,342,325,365,371,403,SURFACE_CAVITY_AI,26.723063,83.416172,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
720,2026-09-14 09:21:20,POTHOLE,0.74,2.9,MEDIUM,81,336,361,353,381,SURFACE_CAVITY_AI,26.723063,83.416172,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
720,2026-09-14 09:21:20,POTHOLE,0.74,2.7,MEDIUM,49,314,363,324,379,SURFACE_CAVITY_AI,26.723063,83.416172,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
729,2026-09-14 09:21:21,POTHOLE,0.79,7.9,CRITICAL,1083,307,335,376,403,SURFACE_CAVITY_AI,26.722407,83.416939,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
729,2026-09-14 09:21:21,POTHOLE,0.74,2.7,MEDIUM,32,195,226,208,237,SURFACE_CAVITY_AI,26.722407,83.416939,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
729,2026-09-14 09:21:21,POTHOLE,0.74,2.8,MEDIUM,65,196,205,209,215,SURFACE_CAVITY_AI,26.722407,83.416939,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
729,2026-09-14 09:21:21,POTHOLE,0.74,2.7,MEDIUM,41,227,227,247,238,SURFACE_CAVITY_AI,26.722407,83.416939,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
738,2026-09-14 09:21:21,POTHOLE,0.82,10.4,CRITICAL,1582,307,316,376,403,SURFACE_CAVITY_AI,26.721922,83.417507,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
738,2026-09-14 09:21:21,POTHOLE,0.75,3.8,MEDIUM,269,138,250,195,268,SURFACE_CAVITY_AI,26.721922,83.417507,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
738,2026-09-14 09:21:21,POTHOLE,0.74,2.8,MEDIUM,63,239,242,258,251,SURFACE_CAVITY_AI,26.721922,83.417507,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
738,2026-09-14 09:21:21,POTHOLE,0.74,2.7,MEDIUM,33,192,213,206,225,SURFACE_CAVITY_AI,26.721922,83.417507,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
747,2026-09-14 09:21:22,POTHOLE,0.79,7.7,CRITICAL,1039,307,275,375,363,SURFACE_CAVITY_AI,26.721618,83.417863,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,UPSRTC-UP53-8821,Asphalt Cold-Mix Repair (PWD/NHAI)
